participant,group,eng_variety,spn_variety,have_ln,aoa,check_pass,check_fails,item,speaker_variety,condition,sentence_type,sentence,correct_response,response,is_correct,rt_raw,trial_n,sentence_dur,rt_adj
5d60061e45714d00019ad6a4,native,NA,Spain,no,NA,NA,NA,andalusian_match_declarative-broad-focus_Ana-lleva-el-abrigo.wav,cuban,match,declarative-broad-focus,Ana lleva el abrigo,0,0,1,1.66852,39,1.24,0.42852
5d60061e45714d00019ad6a4,native,NA,Spain,no,NA,NA,NA,andalusian_match_interrogative-partial-wh_Cuando-vendia-el-carro.wav,mexican,match,interrogative-partial-wh,Cuando vendia el carro,1,1,1,1.20881,40,1.02,0.18880999999999992
5d60061e45714d00019ad6a4,native,NA,Spain,no,NA,NA,NA,andalusian_mismatch_declarative-narrow-focus_El-bebe-comia-muy-bien.wav,peruvian,mismatch,declarative-narrow-focus,El bebe comia muy bien,0,0,1,1.84138,41,1.67,0.1713800000000001
5d60061e45714d00019ad6a4,native,NA,Spain,no,NA,NA,NA,andalusian_match_interrogative-total-yn_Daniel-iba-a-Bolivia.wav,peruvian,match,interrogative-total-yn,Daniel iba a Bolivia,1,1,1,1.49888,42,1.36,0.1388799999999999
5d60061e45714d00019ad6a4,native,NA,Spain,no,NA,NA,NA,andalusian_mismatch_interrogative-partial-wh_Cuando-comia-la-fruta.wav,puertorican,mismatch,interrogative-partial-wh,Cuando comia la fruta,1,1,1,1.34196,43,1.23,0.11196000000000006
5d60061e45714d00019ad6a4,native,NA,Spain,no,NA,NA,NA,andalusian_match_interrogative-partial-wh_Por-que-ama-la-navidad.wav,castilian,match,interrogative-partial-wh,Por que ama la navidad,1,1,1,1.20727,44,1.3,-0.09272999999999998
5d60061e45714d00019ad6a4,native,NA,Spain,no,NA,NA,NA,andalusian_match_interrogative-total-yn_Emilio-ama-la-marcha.wav,argentine,match,interrogative-total-yn,Emilio ama la marcha,1,1,1,1.53815,45,1.58,-0.041850000000000165
5d60061e45714d00019ad6a4,native,NA,Spain,no,NA,NA,NA,andalusian_mismatch_interrogative-partial-wh_Por-que-odiaba-la-lluvia.wav,peruvian,mismatch,interrogative-partial-wh,Por que odiaba la lluvia,1,1,1,1.77718,46,1.52,0.25717999999999996
5d60061e45714d00019ad6a4,native,NA,Spain,no,NA,NA,NA,andalusian_match_declarative-narrow-focus_Maria-bebe-el-vino.wav,peruvian,match,declarative-narrow-focus,Maria bebe el vino,0,0,1,1.50045,47,1.32,0.18045
5d60061e45714d00019ad6a4,native,NA,Spain,no,NA,NA,NA,andalusian_match_interrogative-partial-wh_Cuando-lleva-el-abrigo.wav,cuban,match,interrogative-partial-wh,Cuando lleva el abrigo,1,1,1,1.38414,48,1.18,0.20414
5d60061e45714d00019ad6a4,native,NA,Spain,no,NA,NA,NA,andalusian_match_declarative-broad-focus_Daniel-iba-a-Bolivia.wav,andalusian,match,declarative-broad-focus,Daniel iba a Bolivia,0,0,1,1.573565,49,1.46,0.11356500000000014
5d60061e45714d00019ad6a4,native,NA,Spain,no,NA,NA,NA,andalusian_match_interrogative-total-yn_David-leia-el-libro.wav,peruvian,match,interrogative-total-yn,David leia el libro,1,0,0,1.386755,50,1.38,0.0067550000000000665
5d60061e45714d00019ad6a4,native,NA,Spain,no,NA,NA,NA,andalusian_match_declarative-narrow-focus_Ana-lleva-el-abrigo.wav,castilian,match,declarative-narrow-focus,Ana lleva el abrigo,0,0,1,1.8868,51,1.22,0.6668000000000001
5d60061e45714d00019ad6a4,native,NA,Spain,no,NA,NA,NA,andalusian_match_declarative-broad-focus_Mariano-habla-del-tiempo.wav,cuban,match,declarative-broad-focus,Mariano habla del tiempo,0,0,1,1.68681,52,1.46,0.22680999999999996
5d60061e45714d00019ad6a4,native,NA,Spain,no,NA,NA,NA,andalusian_match_interrogative-total-yn_Ana-lleva-el-abrigo.wav,mexican,match,interrogative-total-yn,Ana lleva el abrigo,1,1,1,1.402125,53,1.15,0.25212500000000015
5d60061e45714d00019ad6a4,native,NA,Spain,no,NA,NA,NA,andalusian_match_declarative-broad-focus_Manuela-vende-el-carro.wav,peruvian,match,declarative-broad-focus,Manuela vende el carro,0,0,1,1.755475,54,1.52,0.23547499999999988
5d60061e45714d00019ad6a4,native,NA,Spain,no,NA,NA,NA,andalusian_mismatch_interrogative-total-yn_La-nina-lava-el-plato.wav,andalusian,mismatch,interrogative-total-yn,La nina lava el plato,1,1,1,1.620515,55,1.41,0.210515
5d60061e45714d00019ad6a4,native,NA,Spain,no,NA,NA,NA,andalusian_mismatch_interrogative-total-yn_Mi-novio-viene-del-lago.wav,andalusian,mismatch,interrogative-total-yn,Mi novio viene del lago,1,1,1,1.44768,56,1.42,0.02768000000000015
5d60061e45714d00019ad6a4,native,NA,Spain,no,NA,NA,NA,andalusian_mismatch_interrogative-partial-wh_Por-que-vivia-en-Paris.wav,mexican,mismatch,interrogative-partial-wh,Por que vivia en Paris,1,1,1,1.256055,57,1.17,0.08605499999999999
5d60061e45714d00019ad6a4,native,NA,Spain,no,NA,NA,NA,andalusian_mismatch_interrogative-total-yn_Mi-madre-come-la-fruta.wav,puertorican,mismatch,interrogative-total-yn,Mi madre come la fruta,1,0,0,1.511685,58,1.25,0.26168499999999995
5d60061e45714d00019ad6a4,native,NA,Spain,no,NA,NA,NA,andalusian_mismatch_interrogative-total-yn_Mi-tia-odia-la-lluvia.wav,argentine,mismatch,interrogative-total-yn,Mi tia odia la lluvia,1,1,1,1.992795,59,1.43,0.5627950000000002
5d60061e45714d00019ad6a4,native,NA,Spain,no,NA,NA,NA,andalusian_match_interrogative-total-yn_Manuela-vende-el-carro.wav,mexican,match,interrogative-total-yn,Manuela vende el carro,1,1,1,1.91846,60,1.26,0.65846
5d60061e45714d00019ad6a4,native,NA,Spain,no,NA,NA,NA,andalusian_match_declarative-narrow-focus_David-leia-el-libro.wav,argentine,match,declarative-narrow-focus,David leia el libro,0,0,1,1.89094,61,1.13,0.7609400000000002
5d60061e45714d00019ad6a4,native,NA,Spain,no,NA,NA,NA,andalusian_mismatch_interrogative-partial-wh_Cuando-lavaba-el-plato.wav,peruvian,mismatch,interrogative-partial-wh,Cuando lavaba el plato,1,1,1,1.33521,62,1.38,-0.044789999999999885
5d60061e45714d00019ad6a4,native,NA,Spain,no,NA,NA,NA,andalusian_mismatch_declarative-broad-focus_Mi-novio-viene-del-lago.wav,andalusian,mismatch,declarative-broad-focus,Mi novio viene del lago,0,0,1,1.366115,63,1.48,-0.11388500000000001
5d693d326246630001aed1ef,native,NA,Spain,No,NA,NA,NA,andalusian_match_interrogative-total-yn_Manuela-vende-el-carro.wav,mexican,match,interrogative-total-yn,Manuela vende el carro,1,1,1,2.052,0,1.26,0.792
5d693d326246630001aed1ef,native,NA,Spain,No,NA,NA,NA,andalusian_match_interrogative-total-yn_Mariano-habla-del-tiempo.wav,puertorican,match,interrogative-total-yn,Mariano habla del tiempo,1,1,1,1.538,1,1.27,0.268
5d693d326246630001aed1ef,native,NA,Spain,No,NA,NA,NA,andalusian_mismatch_interrogative-partial-wh_Por-que-odiaba-la-lluvia.wav,mexican,mismatch,interrogative-partial-wh,Por que odiaba la lluvia,1,1,1,1.489,2,1.17,0.3190000000000002
5d693d326246630001aed1ef,native,NA,Spain,No,NA,NA,NA,andalusian_match_interrogative-total-yn_Maria-bebe-el-vino.wav,puertorican,match,interrogative-total-yn,Maria bebe el vino,1,1,1,1.246,3,1,0.246
5d693d326246630001aed1ef,native,NA,Spain,No,NA,NA,NA,andalusian_match_declarative-narrow-focus_Mariano-habla-del-tiempo.wav,mexican,match,declarative-narrow-focus,Mariano habla del tiempo,0,0,1,1.493,4,1.22,0.27300000000000013
5d693d326246630001aed1ef,native,NA,Spain,No,NA,NA,NA,andalusian_match_interrogative-partial-wh_Por-que-abre-el-regalo.wav,argentine,match,interrogative-partial-wh,Por que abre el regalo,1,1,1,1.277,5,1.16,0.11699999999999999
5d693d326246630001aed1ef,native,NA,Spain,No,NA,NA,NA,andalusian_match_declarative-broad-focus_Emilio-ama-la-marcha.wav,mexican,match,declarative-broad-focus,Emilio ama la marcha,0,0,1,1.541,6,1.28,0.2609999999999999
5d693d326246630001aed1ef,native,NA,Spain,No,NA,NA,NA,andalusian_mismatch_declarative-broad-focus_El-hombre-mira-la-luna.wav,andalusian,mismatch,declarative-broad-focus,El hombre mira la luna,0,0,1,1.634,7,1.25,0.3839999999999999
5d693d326246630001aed1ef,native,NA,Spain,No,NA,NA,NA,andalusian_mismatch_declarative-narrow-focus_El-nino-oye-el-rio.wav,mexican,mismatch,declarative-narrow-focus,El nino oye el rio,0,0,1,1.522,8,1.23,0.29200000000000004
5d693d326246630001aed1ef,native,NA,Spain,No,NA,NA,NA,andalusian_mismatch_declarative-broad-focus_La-maestra-vive-en-Paris.wav,mexican,mismatch,declarative-broad-focus,La maestra vive en Paris,0,0,1,1.346,9,1.2,0.14600000000000013
5d693d326246630001aed1ef,native,NA,Spain,No,NA,NA,NA,andalusian_mismatch_declarative-broad-focus_La-nina-lava-el-plato.wav,argentine,mismatch,declarative-broad-focus,La nina lava el plato,0,0,1,1.534,10,1.26,0.274
5d693d326246630001aed1ef,native,NA,Spain,No,NA,NA,NA,andalusian_mismatch_interrogative-partial-wh_Cuando-comia-la-fruta.wav,cuban,mismatch,interrogative-partial-wh,Cuando comia la fruta,1,1,1,1.048,11,1.03,0.018000000000000016
5d693d326246630001aed1ef,native,NA,Spain,No,NA,NA,NA,andalusian_match_declarative-broad-focus_Manuela-vende-el-carro.wav,andalusian,match,declarative-broad-focus,Manuela vende el carro,0,0,1,1.445,12,1.25,0.19500000000000006
5d693d326246630001aed1ef,native,NA,Spain,No,NA,NA,NA,andalusian_mismatch_interrogative-total-yn_El-bebe-comia-muy-bien.wav,peruvian,mismatch,interrogative-total-yn,El bebe comia muy bien,1,1,1,1.968,13,1.68,0.28800000000000003
5d693d326246630001aed1ef,native,NA,Spain,No,NA,NA,NA,andalusian_mismatch_declarative-narrow-focus_El-hombre-mira-la-luna.wav,argentine,mismatch,declarative-narrow-focus,El hombre mira la luna,0,0,1,1.304,14,1.14,0.16400000000000015
5d693d326246630001aed1ef,native,NA,Spain,No,NA,NA,NA,andalusian_match_interrogative-partial-wh_Por-que-iba-a-Bolivia.wav,andalusian,match,interrogative-partial-wh,Por que iba a Bolivia,1,1,1,1.391,15,1.23,0.16100000000000003
5d693d326246630001aed1ef,native,NA,Spain,No,NA,NA,NA,andalusian_mismatch_interrogative-total-yn_El-nino-oye-el-rio.wav,chilean,mismatch,interrogative-total-yn,El nino oye el rio,1,1,1,1.435,16,1.27,0.16500000000000004
5d693d326246630001aed1ef,native,NA,Spain,No,NA,NA,NA,andalusian_mismatch_declarative-narrow-focus_La-maestra-vive-en-Paris.wav,puertorican,mismatch,declarative-narrow-focus,La maestra vive en Paris,0,0,1,1.508,17,1.19,0.31800000000000006
5d693d326246630001aed1ef,native,NA,Spain,No,NA,NA,NA,andalusian_match_declarative-broad-focus_Mariano-habla-del-tiempo.wav,argentine,match,declarative-broad-focus,Mariano habla del tiempo,0,0,1,1.557,18,1.28,0.2769999999999999
5d693d326246630001aed1ef,native,NA,Spain,No,NA,NA,NA,andalusian_mismatch_interrogative-partial-wh_Por-que-oia-el-rio.wav,peruvian,mismatch,interrogative-partial-wh,Por que oia el rio,1,1,1,1.542,19,1.4,0.14200000000000013
5d693d326246630001aed1ef,native,NA,Spain,No,NA,NA,NA,andalusian_mismatch_declarative-narrow-focus_Mi-novio-viene-del-lago.wav,andalusian,mismatch,declarative-narrow-focus,Mi novio viene del lago,0,1,0,2.963,20,1.21,1.7530000000000001
5d693d326246630001aed1ef,native,NA,Spain,No,NA,NA,NA,andalusian_mismatch_interrogative-partial-wh_Por-que-desayuna-muy-bien.wav,castilian,mismatch,interrogative-partial-wh,Por que desayuna muy bien,1,1,1,1.666,21,1.52,0.1459999999999999
5d693d326246630001aed1ef,native,NA,Spain,No,NA,NA,NA,andalusian_match_declarative-narrow-focus_Daniel-iba-a-Bolivia.wav,peruvian,match,declarative-narrow-focus,Daniel iba a Bolivia,0,0,1,1.556,22,1.33,0.22599999999999998
5d693d326246630001aed1ef,native,NA,Spain,No,NA,NA,NA,andalusian_match_declarative-narrow-focus_Manuela-vende-el-carro.wav,mexican,match,declarative-narrow-focus,Manuela vende el carro,0,0,1,1.369,23,1.21,0.15900000000000003
5d693d326246630001aed1ef,native,NA,Spain,No,NA,NA,NA,andalusian_mismatch_declarative-narrow-focus_La-nina-lava-el-plato.wav,castilian,mismatch,declarative-narrow-focus,La nina lava el plato,0,0,1,1.266,24,1.34,-0.07400000000000007
5d693d326246630001aed1ef,native,NA,Spain,No,NA,NA,NA,andalusian_mismatch_declarative-broad-focus_Mi-novio-viene-del-lago.wav,cuban,mismatch,declarative-broad-focus,Mi novio viene del lago,0,0,1,1.569,25,1.4,0.16900000000000004
5d693d326246630001aed1ef,native,NA,Spain,No,NA,NA,NA,andalusian_mismatch_interrogative-total-yn_La-nina-lava-el-plato.wav,castilian,mismatch,interrogative-total-yn,La nina lava el plato,1,1,1,1.519,26,1.45,0.06899999999999995
5d693d326246630001aed1ef,native,NA,Spain,No,NA,NA,NA,andalusian_match_declarative-broad-focus_Marta-abre-el-regalo.wav,peruvian,match,declarative-broad-focus,Marta abre el regalo,0,0,1,1.754,27,1.46,0.29400000000000004
5d693d326246630001aed1ef,native,NA,Spain,No,NA,NA,NA,andalusian_match_interrogative-partial-wh_Cuando-vendia-el-carro.wav,castilian,match,interrogative-partial-wh,Cuando vendia el carro,1,1,1,1.542,28,1.36,0.18199999999999994
5d693d326246630001aed1ef,native,NA,Spain,No,NA,NA,NA,andalusian_mismatch_interrogative-partial-wh_Cuando-miraba-la-luna.wav,castilian,mismatch,interrogative-partial-wh,Cuando miraba la luna,1,1,1,1.335,29,1.32,0.014999999999999902
5d693d326246630001aed1ef,native,NA,Spain,No,NA,NA,NA,andalusian_match_interrogative-partial-wh_Cuando-lleva-el-abrigo.wav,andalusian,match,interrogative-partial-wh,Cuando lleva el abrigo,1,1,1,1.41,30,1.21,0.19999999999999996
5d693d326246630001aed1ef,native,NA,Spain,No,NA,NA,NA,andalusian_match_declarative-narrow-focus_Emilio-ama-la-marcha.wav,argentine,match,declarative-narrow-focus,Emilio ama la marcha,0,0,1,1.615,31,1.38,0.2350000000000001
5d693d326246630001aed1ef,native,NA,Spain,No,NA,NA,NA,andalusian_match_declarative-narrow-focus_Marta-abre-el-regalo.wav,peruvian,match,declarative-narrow-focus,Marta abre el regalo,0,0,1,1.901,32,1.37,0.5309999999999999
5d693d326246630001aed1ef,native,NA,Spain,No,NA,NA,NA,andalusian_match_interrogative-partial-wh_Por-que-hablaba-del-agua.wav,argentine,match,interrogative-partial-wh,Por que hablaba del agua,1,1,1,1.487,33,1.36,0.127
5d693d326246630001aed1ef,native,NA,Spain,No,NA,NA,NA,andalusian_match_declarative-broad-focus_David-leia-el-libro.wav,argentine,match,declarative-broad-focus,David leia el libro,0,0,1,1.554,34,1.34,0.21399999999999997
5d693d326246630001aed1ef,native,NA,Spain,No,NA,NA,NA,andalusian_match_interrogative-total-yn_Daniel-iba-a-Bolivia.wav,argentine,match,interrogative-total-yn,Daniel iba a Bolivia,1,1,1,1.333,35,1.41,-0.07699999999999996
5d693d326246630001aed1ef,native,NA,Spain,No,NA,NA,NA,andalusian_mismatch_interrogative-total-yn_La-maestra-vive-en-Paris.wav,cuban,mismatch,interrogative-total-yn,La maestra vive en Paris,1,1,1,3.072,36,1.4,1.6720000000000002
5d693d326246630001aed1ef,native,NA,Spain,No,NA,NA,NA,andalusian_mismatch_declarative-narrow-focus_Mi-tia-odia-la-lluvia.wav,andalusian,mismatch,declarative-narrow-focus,Mi tia odia la lluvia,0,0,1,3.894,37,1.36,2.534
5d693d326246630001aed1ef,native,NA,Spain,No,NA,NA,NA,andalusian_mismatch_declarative-broad-focus_El-nino-oye-el-rio.wav,andalusian,mismatch,declarative-broad-focus,El nino oye el rio,0,0,1,1.466,38,1.33,0.1359999999999999
5d693d326246630001aed1ef,native,NA,Spain,No,NA,NA,NA,andalusian_mismatch_interrogative-total-yn_El-hombre-mira-la-luna.wav,puertorican,mismatch,interrogative-total-yn,El hombre mira la luna,1,1,1,1.269,39,1.22,0.04899999999999993
5d693d326246630001aed1ef,native,NA,Spain,No,NA,NA,NA,andalusian_match_declarative-narrow-focus_Maria-bebe-el-vino.wav,castilian,match,declarative-narrow-focus,Maria bebe el vino,0,0,1,1.335,40,1.31,0.02499999999999991
5d693d326246630001aed1ef,native,NA,Spain,No,NA,NA,NA,andalusian_match_declarative-broad-focus_Ana-lleva-el-abrigo.wav,puertorican,match,declarative-broad-focus,Ana lleva el abrigo,0,0,1,1.175,41,1.05,0.125
5d693d326246630001aed1ef,native,NA,Spain,No,NA,NA,NA,andalusian_match_interrogative-total-yn_Marta-abre-el-regalo.wav,argentine,match,interrogative-total-yn,Marta abre el regalo,1,1,1,1.61,42,1.34,0.27
5d693d326246630001aed1ef,native,NA,Spain,No,NA,NA,NA,andalusian_match_interrogative-total-yn_David-leia-el-libro.wav,cuban,match,interrogative-total-yn,David leia el libro,1,1,1,1.425,43,1.32,0.10499999999999998
5d693d326246630001aed1ef,native,NA,Spain,No,NA,NA,NA,andalusian_match_interrogative-partial-wh_Cuando-bebia-el-vino.wav,cuban,match,interrogative-partial-wh,Cuando bebia el vino,1,1,1,1.202,44,1.12,0.08199999999999985
5d693d326246630001aed1ef,native,NA,Spain,No,NA,NA,NA,andalusian_mismatch_interrogative-total-yn_Mi-novio-viene-del-lago.wav,andalusian,mismatch,interrogative-total-yn,Mi novio viene del lago,1,1,1,1.376,45,1.42,-0.04400000000000004
5d693d326246630001aed1ef,native,NA,Spain,No,NA,NA,NA,andalusian_match_interrogative-total-yn_Emilio-ama-la-marcha.wav,cuban,match,interrogative-total-yn,Emilio ama la marcha,1,1,1,1.293,46,1.28,0.0129999999999999
5d693d326246630001aed1ef,native,NA,Spain,No,NA,NA,NA,andalusian_mismatch_interrogative-partial-wh_Por-que-vivia-en-Paris.wav,andalusian,mismatch,interrogative-partial-wh,Por que vivia en Paris,1,1,1,1.226,47,1.17,0.05600000000000005
5d693d326246630001aed1ef,native,NA,Spain,No,NA,NA,NA,andalusian_mismatch_interrogative-partial-wh_Por-que-venia-del-lago.wav,peruvian,mismatch,interrogative-partial-wh,Por que venia del lago,1,1,1,1.985,48,1.43,0.5550000000000002
5d693d326246630001aed1ef,native,NA,Spain,No,NA,NA,NA,andalusian_mismatch_interrogative-partial-wh_Cuando-lavaba-el-plato.wav,peruvian,mismatch,interrogative-partial-wh,Cuando lavaba el plato,1,1,1,1.335,49,1.38,-0.04499999999999993
5d693d326246630001aed1ef,native,NA,Spain,No,NA,NA,NA,andalusian_match_declarative-broad-focus_Maria-bebe-el-vino.wav,cuban,match,declarative-broad-focus,Maria bebe el vino,0,0,1,1.433,50,1.25,0.18300000000000005
5d693d326246630001aed1ef,native,NA,Spain,No,NA,NA,NA,andalusian_mismatch_declarative-broad-focus_El-bebe-comia-muy-bien.wav,mexican,mismatch,declarative-broad-focus,El bebe comia muy bien,0,0,1,2.591,51,1.19,1.4010000000000002
5d693d326246630001aed1ef,native,NA,Spain,No,NA,NA,NA,andalusian_match_interrogative-total-yn_Ana-lleva-el-abrigo.wav,chilean,match,interrogative-total-yn,Ana lleva el abrigo,1,1,1,1.194,52,1.24,-0.04600000000000004
5d693d326246630001aed1ef,native,NA,Spain,No,NA,NA,NA,andalusian_match_interrogative-partial-wh_Por-que-ama-la-navidad.wav,andalusian,match,interrogative-partial-wh,Por que ama la navidad,1,1,1,1.399,53,1.33,0.06899999999999995
5d693d326246630001aed1ef,native,NA,Spain,No,NA,NA,NA,andalusian_match_declarative-narrow-focus_Ana-lleva-el-abrigo.wav,puertorican,match,declarative-narrow-focus,Ana lleva el abrigo,0,0,1,1.052,54,1,0.052000000000000046
5d693d326246630001aed1ef,native,NA,Spain,No,NA,NA,NA,andalusian_mismatch_declarative-narrow-focus_El-bebe-comia-muy-bien.wav,argentine,mismatch,declarative-narrow-focus,El bebe comia muy bien,0,0,1,1.293,55,1.2,0.09299999999999997
5d693d326246630001aed1ef,native,NA,Spain,No,NA,NA,NA,andalusian_mismatch_interrogative-total-yn_Mi-madre-come-la-fruta.wav,andalusian,mismatch,interrogative-total-yn,Mi madre come la fruta,1,1,1,1.335,56,1.36,-0.025000000000000133
5d693d326246630001aed1ef,native,NA,Spain,No,NA,NA,NA,andalusian_mismatch_declarative-broad-focus_Mi-madre-come-la-fruta.wav,peruvian,mismatch,declarative-broad-focus,Mi madre come la fruta,0,0,1,1.526,57,1.57,-0.04400000000000004
5d693d326246630001aed1ef,native,NA,Spain,No,NA,NA,NA,andalusian_match_declarative-broad-focus_Daniel-iba-a-Bolivia.wav,cuban,match,declarative-broad-focus,Daniel iba a Bolivia,0,0,1,1.522,58,1.58,-0.05800000000000005
5d693d326246630001aed1ef,native,NA,Spain,No,NA,NA,NA,andalusian_mismatch_declarative-broad-focus_Mi-tia-odia-la-lluvia.wav,andalusian,mismatch,declarative-broad-focus,Mi tia odia la lluvia,0,0,1,2.051,59,1.36,0.6910000000000001
5d693d326246630001aed1ef,native,NA,Spain,No,NA,NA,NA,andalusian_mismatch_interrogative-total-yn_Mi-tia-odia-la-lluvia.wav,mexican,mismatch,interrogative-total-yn,Mi tia odia la lluvia,1,0,0,1.258,60,1.19,0.06800000000000006
5d693d326246630001aed1ef,native,NA,Spain,No,NA,NA,NA,andalusian_mismatch_declarative-narrow-focus_Mi-madre-come-la-fruta.wav,peruvian,mismatch,declarative-narrow-focus,Mi madre come la fruta,0,0,1,2.076,61,1.63,0.4460000000000002
5d693d326246630001aed1ef,native,NA,Spain,No,NA,NA,NA,andalusian_match_interrogative-partial-wh_Cuando-leia-el-libro.wav,puertorican,match,interrogative-partial-wh,Cuando leia el libro,1,1,1,1.234,62,1.01,0.22399999999999998
5d693d326246630001aed1ef,native,NA,Spain,No,NA,NA,NA,andalusian_match_declarative-narrow-focus_David-leia-el-libro.wav,mexican,match,declarative-narrow-focus,David leia el libro,0,0,1,1.388,63,1.09,0.2979999999999998
5d6b27a296bbe3001a2feb94,native,NA,Chile,Sí,NA,NA,NA,andalusian_mismatch_interrogative-partial-wh_Cuando-lavaba-el-plato.wav,argentine,mismatch,interrogative-partial-wh,Cuando lavaba el plato,1,1,1,1.377,0,1.22,0.15700000000000003
5d6b27a296bbe3001a2feb94,native,NA,Chile,Sí,NA,NA,NA,andalusian_match_interrogative-partial-wh_Cuando-lleva-el-abrigo.wav,peruvian,match,interrogative-partial-wh,Cuando lleva el abrigo,1,1,1,2.639,1,1.39,1.2489999999999999
5d6b27a296bbe3001a2feb94,native,NA,Chile,Sí,NA,NA,NA,andalusian_match_interrogative-total-yn_Manuela-vende-el-carro.wav,cuban,match,interrogative-total-yn,Manuela vende el carro,1,0,0,1.603,2,1.22,0.383
5d6b27a296bbe3001a2feb94,native,NA,Chile,Sí,NA,NA,NA,andalusian_mismatch_interrogative-total-yn_La-maestra-vive-en-Paris.wav,andalusian,mismatch,interrogative-total-yn,La maestra vive en Paris,1,1,1,1.553,3,1.37,0.18299999999999983
